time,avgFlowRate,avgSpeed,avgDensity,avgWaiting,avgQLength
11.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,36.46,0.73,0.0,0.0
31.0,0.0,46.91,1.77,0.0,0.0
41.0,0.0,47.36,2.19,0.0,0.0
51.0,0.0,47.32,3.33,0.0,0.0
61.0,0.0,47.96,4.38,0.0,0.0
71.0,0.0,47.74,5.31,0.0,0.0
81.0,0.0,47.59,5.94,0.0,0.0
91.0,0.0,48.18,6.25,0.0,0.0
101.0,0.0,48.21,7.08,0.0,0.0
111.0,0.0,48.32,7.92,0.0,0.0
121.0,0.0,48.03,8.85,0.0,0.0
131.0,0.0,48.25,9.48,0.0,0.0
141.0,0.0,48.14,10.42,0.0,0.0
151.0,0.0,48.01,11.25,0.0,0.0
161.0,0.0,48.16,12.08,0.0,0.0
171.0,0.0,48.1,13.02,0.0,0.0
181.0,20.0,48.11,13.44,0.0,0.0
191.0,18.95,46.91,14.17,2.33,2.25
201.0,54.0,46.11,14.79,8.6,3.75
211.0,51.43,44.29,15.63,11.42,9.0
221.0,65.45,42.33,16.35,16.47,12.75
231.0,93.91,41.28,16.98,22.0,16.5
241.0,120.0,38.69,17.4,23.53,24.0
251.0,158.4,38.3,18.12,30.39,27.0
261.0,249.23,39.25,18.02,33.0,20.25
271.0,346.67,39.72,18.02,41.32,21.75
281.0,372.86,38.19,18.54,42.76,27.75
291.0,422.07,37.83,19.06,52.76,27.75
301.0,480.0,35.51,19.06,50.62,35.25
311.0,499.35,35.05,19.9,55.38,39.0
321.0,551.25,35.05,19.79,59.44,36.0
331.0,621.82,35.39,20.1,62.04,30.75
341.0,677.65,34.79,20.21,60.15,36.0
351.0,730.29,34.05,20.21,67.0,40.5
361.0,770.0,32.77,20.31,70.88,44.25
371.0,778.38,32.82,20.83,78.46,45.75
381.0,795.79,31.92,21.04,78.19,42.75
391.0,858.46,32.92,20.83,61.35,36.75
401.0,927.0,34.35,20.62,59.62,33.75
411.0,992.2,35.03,20.21,63.46,37.5
421.0,1020.0,34.1,20.42,66.88,42.75
431.0,1021.4,32.76,20.83,69.87,47.25
441.0,1014.55,32.09,21.46,71.79,49.5
451.0,1056.0,32.32,21.25,67.5,45.75
461.0,1095.65,32.97,21.56,65.6,44.25
471.0,1125.96,32.09,21.25,63.63,50.25
481.0,1132.5,30.87,21.67,66.78,57.0
491.0,1116.73,29.84,21.98,70.94,62.25
501.0,1130.4,30.2,22.29,74.22,60.75
511.0,1150.59,29.36,22.5,75.72,58.5
521.0,1163.08,29.58,22.92,75.34,60.0
531.0,1175.09,30.21,23.02,79.13,57.75
541.0,1186.67,30.74,23.23,83.58,59.25
551.0,1197.82,30.21,23.23,87.75,65.25
561.0,1202.14,29.58,23.85,94.13,65.25
571.0,1244.21,29.34,23.96,91.66,66.75
581.0,1278.62,29.29,23.85,92.39,66.75
591.0,1299.66,29.02,23.54,96.1,64.5
601.0,1308.0,29.17,23.85,100.18,67.5
611.0,1333.77,29.48,23.65,102.01,59.25
621.0,1364.52,29.2,23.65,102.19,60.75
631.0,1382.86,30.16,23.96,99.06,62.25
641.0,1389.38,30.52,24.27,107.01,59.25
651.0,1406.77,30.84,24.69,108.91,65.25
661.0,1412.73,30.02,24.9,111.98,67.5
671.0,1429.25,29.41,24.69,100.26,63.75
681.0,1461.18,29.46,24.79,89.39,57.0
691.0,1486.96,29.63,24.27,78.63,54.75
701.0,1522.29,30.08,24.06,78.91,57.75
711.0,1551.55,29.45,23.44,86.69,61.5
721.0,1570.0,29.76,23.12,95.69,66.0
731.0,1578.08,28.93,23.23,86.82,62.25
741.0,1605.41,29.8,23.12,82.98,59.25
751.0,1636.8,29.82,22.71,83.38,57.75
761.0,1643.68,29.23,22.81,85.02,63.0
771.0,1645.71,28.76,23.02,94.63,64.5
781.0,1629.23,28.56,23.85,100.31,67.5
791.0,1626.84,28.05,24.06,100.52,66.0
801.0,1647.0,28.51,23.85,104.31,61.5
811.0,1666.67,27.98,23.75,104.94,61.5
821.0,1672.68,26.96,23.85,103.74,58.5
831.0,1691.57,27.16,23.85,92.58,60.75
841.0,1710.0,28.57,23.75,90.91,57.0
851.0,1732.24,29.06,22.81,88.1,55.5
861.0,1753.95,29.86,22.81,91.12,60.75
871.0,1771.03,30.47,22.6,104.56,61.5
881.0,1779.55,30.31,22.6,111.51,65.25
891.0,1791.91,30.11,22.81,110.06,59.25
901.0,1808.0,30.95,22.6,119.02,51.75
911.0,1827.69,31.2,22.19,125.55,50.25
921.0,1835.22,31.56,22.4,126.69,51.75
931.0,1846.45,31.08,22.19,117.8,48.0
941.0,1865.11,31.33,21.77,99.34,48.75
951.0,1879.58,32.84,21.56,87.58,48.0
961.0,1875.0,31.23,21.88,83.21,52.5
971.0,1881.65,29.33,21.87,76.7,52.5
981.0,1895.51,29.54,21.67,77.46,52.5
991.0,1909.09,30.84,21.77,75.61,51.0
1001.0,1911.6,31.45,22.08,78.49,55.5
1011.0,1921.19,30.7,22.08,81.82,62.25
1021.0,1912.94,30.54,22.29,87.72,66.0
1031.0,1915.34,31.25,22.4,91.45,57.75
1041.0,1928.08,32.17,22.19,93.69,48.75
1051.0,1940.57,31.51,21.98,95.77,48.0
1061.0,1956.23,31.25,21.67,103.84,46.5
1071.0,1948.04,29.19,22.29,92.12,54.75
1081.0,1946.67,29.55,22.4,91.48,55.5
1091.0,1948.62,30.28,22.5,92.14,59.25
1101.0,1950.55,28.94,22.92,85.6,58.5
1111.0,1962.16,30.3,22.92,80.55,51.75
1121.0,1976.79,33.17,22.6,80.92,48.0
1131.0,1987.96,32.79,22.81,83.29,55.5
1141.0,1992.63,32.82,22.71,88.8,61.5
1151.0,1987.83,33.19,23.02,97.43,63.0
1161.0,1983.1,32.37,23.75,97.81,61.5
1171.0,1990.77,32.57,23.75,93.55,52.5
1181.0,2004.41,33.08,23.65,91.56,51.0
1191.0,2017.82,32.6,23.33,95.72,52.5
1201.0,2025.0,31.51,23.12,99.57,56.25
1211.0,2020.17,30.99,23.75,97.75,57.75
1221.0,2033.11,32.53,23.44,79.7,51.75
1231.0,2045.85,32.84,23.02,70.95,52.5
1241.0,2046.77,33.59,23.44,69.22,49.5
1251.0,2047.68,32.98,23.54,67.64,48.0
1261.0,2045.71,32.64,23.96,67.89,54.0
1271.0,2043.78,31.29,24.38,71.45,60.0
1281.0,2053.12,30.7,24.06,69.23,54.75
1291.0,2062.33,32.11,23.96,68.48,54.0
1301.0,2071.38,31.56,23.65,71.64,53.25
1311.0,2074.81,31.39,23.85,75.18,54.75
1321.0,2072.73,30.77,24.17,77.81,58.5
1331.0,2078.8,30.06,24.06,77.45,55.5
1341.0,2087.46,30.82,23.75,81.19,54.0
1351.0,2098.67,31.85,23.65,85.27,51.75
1361.0,2096.47,32.36,23.85,90.46,51.75
1371.0,2104.82,30.93,23.54,91.44,58.5
1381.0,2097.39,29.3,23.85,92.08,59.25
1391.0,2108.2,29.1,23.85,78.9,57.0
1401.0,2116.29,30.76,23.75,73.28,49.5
1411.0,2126.81,31.32,23.33,70.66,49.5
1421.0,2137.18,31.27,22.81,76.41,51.75
1431.0,2142.38,30.72,22.81,77.51,60.0
1441.0,2142.5,29.44,23.23,79.87,66.0
1451.0,2142.62,28.66,23.12,72.47,60.75
1461.0,2155.07,28.54,22.5,68.92,54.75
1471.0,2162.45,30.03,22.4,69.83,57.0
1481.0,2172.16,31.27,21.98,80.46,59.25
1491.0,2179.33,30.27,21.46,87.61,63.0
1501.0,2167.2,29.72,22.19,91.5,67.5
1511.0,2167.15,29.98,22.29,92.35,60.75
1521.0,2176.58,29.27,22.08,90.78,60.75
1531.0,2183.53,30.1,22.4,97.37,57.75
1541.0,2176.36,30.34,22.81,101.74,60.0
1551.0,2171.61,29.59,23.02,100.73,58.5
1561.0,2169.23,29.13,23.33,95.4,62.25
1571.0,2169.17,29.46,23.44,99.14,59.25
1581.0,2169.11,28.49,23.75,97.45,66.75
1591.0,2171.32,27.36,23.44,101.76,72.75
1601.0,2166.75,26.7,23.65,105.17,74.25
1611.0,2171.18,27.92,23.54,104.83,66.0
1621.0,2177.78,29.41,23.44,108.48,63.0
1631.0,2182.09,30.74,23.65,112.47,60.0
1641.0,2184.15,31.68,23.33,118.31,60.0
1651.0,2186.18,31.76,23.23,129.16,60.75
1661.0,2179.52,31.09,24.06,132.82,66.0
1671.0,2183.71,29.84,23.65,115.52,61.5
1681.0,2192.14,29.87,23.33,95.33,54.0
1691.0,2200.47,30.51,23.23,83.47,51.75
1701.0,2208.71,30.16,22.81,82.21,54.75
1711.0,2212.63,28.45,22.6,78.93,62.25
1721.0,2210.23,26.95,22.81,82.98,67.5
1731.0,2207.86,26.23,23.23,77.89,66.75
1741.0,2213.79,26.51,22.92,69.26,60.75
1751.0,2221.71,28.7,22.81,63.76,53.25
1761.0,2227.5,30.31,22.5,62.83,47.25
1771.0,2235.25,31.5,22.5,63.01,49.5
1781.0,2242.92,31.78,22.4,69.95,51.75
1791.0,2238.44,30.17,22.6,71.73,54.75
1801.0,2242.0,29.63,22.81,67.55,51.0
1811.0,2249.5,30.49,22.81,67.56,49.5
1821.0,2254.95,30.4,22.19,71.9,50.25
1831.0,2254.43,29.74,22.4,71.47,48.0
1841.0,2261.74,30.06,22.4,63.74,50.25
1851.0,2267.03,31.1,22.19,63.92,53.25
1861.0,2264.52,30.98,22.6,70.45,54.75
1871.0,2267.81,32.1,22.71,75.77,44.25
1881.0,2271.06,32.87,22.5,78.8,37.5
1891.0,2278.1,32.49,22.19,82.15,43.5
1901.0,2279.37,31.88,21.77,91.36,47.25
1911.0,2276.86,31.71,22.29,90.14,51.0
1921.0,2280.0,31.55,21.98,79.81,42.75
1931.0,2284.97,31.65,21.67,71.18,43.5
1941.0,2289.9,31.92,21.04,72.46,45.75
1951.0,2287.38,32.11,21.04,73.78,52.5
1961.0,2283.06,31.86,21.46,82.0,54.75
1971.0,2278.78,30.05,22.29,70.02,56.25
1981.0,2285.45,30.8,22.19,54.32,52.5
1991.0,2292.06,31.61,21.67,51.37,50.25
2001.0,2298.6,30.94,20.94,56.93,54.0
2011.0,2301.49,29.84,20.83,64.91,57.75
2021.0,2295.45,29.54,21.35,69.89,62.25
2031.0,2289.46,27.53,21.77,71.3,64.5
2041.0,2294.12,29.35,21.98,70.7,57.75
2051.0,2298.73,30.43,21.56,73.61,56.25
2061.0,2299.81,30.95,21.46,77.76,57.0
2071.0,2295.65,30.76,21.56,82.68,60.75
2081.0,2293.27,31.0,22.08,90.12,63.75
2091.0,2289.19,30.95,22.29,93.83,64.5
2101.0,2292.0,31.33,22.29,92.25,54.0
2111.0,2294.79,31.4,22.29,90.3,46.5
2121.0,2300.94,31.73,22.19,89.48,44.25
2131.0,2305.35,31.88,22.29,89.53,42.75
2141.0,2311.4,32.07,21.77,95.64,45.0
2151.0,2310.7,31.73,22.29,99.86,47.25
2161.0,2311.67,31.42,22.5,87.7,46.5
