time,avgFlowRate,avgSpeed,avgDensity,avgWaiting,avgQLength
11.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,36.46,0.73,0.0,0.0
31.0,0.0,46.91,1.77,0.0,0.0
41.0,0.0,47.36,2.19,0.0,0.0
51.0,0.0,47.32,3.33,0.0,0.0
61.0,0.0,47.96,4.38,0.0,0.0
71.0,0.0,47.74,5.31,0.0,0.0
81.0,0.0,47.59,5.94,0.0,0.0
91.0,0.0,48.18,6.25,0.0,0.0
101.0,0.0,48.21,7.08,0.0,0.0
111.0,0.0,48.32,7.92,0.0,0.0
121.0,0.0,48.03,8.85,0.0,0.0
131.0,0.0,48.25,9.48,0.0,0.0
141.0,0.0,48.14,10.42,0.0,0.0
151.0,0.0,48.01,11.25,0.0,0.0
161.0,0.0,48.16,12.08,0.0,0.0
171.0,0.0,48.1,13.02,0.0,0.0
181.0,0.0,47.91,13.54,0.0,0.0
191.0,18.95,47.03,14.17,4.67,2.25
201.0,72.0,46.59,14.69,8.6,3.75
211.0,102.86,45.01,15.31,12.89,6.75
221.0,130.91,43.73,15.94,17.23,9.75
231.0,156.52,42.34,16.56,20.78,13.5
241.0,165.0,38.81,17.08,22.22,20.25
251.0,187.2,38.01,17.81,27.0,25.5
261.0,263.08,38.66,18.02,29.47,18.75
271.0,373.33,40.23,17.92,33.33,19.5
281.0,398.57,39.31,18.33,37.38,25.5
291.0,434.48,38.95,18.85,46.26,26.25
301.0,504.0,37.26,18.96,45.98,33.0
311.0,522.58,36.16,19.69,49.92,37.5
321.0,551.25,35.79,19.79,53.3,33.75
331.0,632.73,35.57,19.9,46.84,30.0
341.0,709.41,35.79,20.0,48.8,33.0
351.0,771.43,35.34,19.79,54.47,38.25
361.0,810.0,35.11,19.9,59.14,42.0
371.0,807.57,35.0,20.42,65.92,44.25
381.0,805.26,33.93,20.94,66.0,47.25
391.0,858.46,33.97,21.04,57.77,39.75
401.0,927.0,34.87,20.62,57.25,33.75
411.0,983.41,35.87,20.42,59.18,34.5
421.0,1011.43,34.84,20.52,60.05,40.5
431.0,1029.77,35.21,20.83,68.07,44.25
441.0,1030.91,34.0,21.25,72.23,48.0
451.0,1056.0,33.53,21.35,64.18,42.75
461.0,1111.3,33.3,21.04,51.71,38.25
471.0,1171.91,33.21,20.83,51.61,41.25
481.0,1215.0,31.26,20.31,56.0,48.0
491.0,1190.2,30.19,21.25,60.1,53.25
501.0,1173.6,28.7,21.98,63.61,59.25
511.0,1192.94,27.97,21.77,61.63,57.75
521.0,1225.38,29.39,21.88,56.27,50.25
531.0,1270.19,31.17,21.56,55.23,46.5
541.0,1313.33,32.37,21.25,57.11,43.5
551.0,1328.73,32.69,21.35,60.81,42.75
561.0,1356.43,33.42,21.35,65.56,46.5
571.0,1364.21,32.84,21.88,69.03,47.25
581.0,1390.34,31.3,21.98,59.92,48.0
591.0,1427.8,31.23,21.25,55.77,45.75
601.0,1464.0,32.72,21.25,59.04,45.75
611.0,1481.31,32.85,21.04,66.38,48.75
621.0,1486.45,32.57,21.35,76.67,50.25
631.0,1485.71,32.57,22.08,82.94,54.0
641.0,1501.88,32.47,22.19,74.58,57.0
651.0,1506.46,32.16,22.81,73.38,54.75
661.0,1516.36,32.74,22.92,72.56,51.75
671.0,1520.6,33.33,22.92,74.21,48.0
681.0,1530.0,33.63,23.54,79.23,46.5
691.0,1539.13,31.89,23.23,81.59,51.75
701.0,1537.71,31.12,23.65,75.67,55.5
711.0,1566.76,30.9,23.02,72.65,51.75
721.0,1595.0,30.26,22.71,68.01,50.25
731.0,1617.53,31.33,22.4,75.72,52.5
741.0,1644.32,31.14,22.4,90.29,54.0
751.0,1660.8,30.34,22.19,92.71,61.5
761.0,1662.63,29.71,22.4,95.39,60.0
771.0,1687.79,32.23,22.19,92.51,46.5
781.0,1712.31,33.8,21.98,86.73,45.75
791.0,1736.2,34.67,21.67,87.55,51.75
801.0,1737.0,33.49,21.67,89.53,57.0
811.0,1720.0,32.5,22.4,92.67,61.5
821.0,1703.41,29.64,23.13,90.14,70.5
831.0,1721.93,29.79,23.23,74.62,65.25
841.0,1744.29,30.26,22.92,64.01,55.5
851.0,1766.12,29.29,21.98,55.45,51.75
861.0,1787.44,30.39,21.98,55.57,48.0
871.0,1808.28,30.87,21.77,59.15,49.5
881.0,1824.55,30.32,21.46,67.57,51.75
891.0,1832.36,30.1,21.77,67.25,52.5
901.0,1852.0,31.21,21.56,70.72,48.0
911.0,1863.3,32.6,21.25,75.66,42.75
921.0,1874.35,32.99,21.25,76.64,42.75
931.0,1877.42,32.66,21.25,82.38,45.0
941.0,1880.43,31.98,21.25,84.31,51.0
951.0,1879.58,31.11,21.56,84.55,51.0
961.0,1890.0,31.55,21.35,78.64,43.5
971.0,1903.92,31.22,21.35,75.65,45.0
981.0,1910.2,30.72,21.46,74.19,51.75
991.0,1905.45,30.96,21.88,78.57,57.0
1001.0,1904.4,31.18,22.08,89.41,59.25
1011.0,1899.8,30.33,22.71,87.97,65.25
1021.0,1909.41,30.65,22.4,86.18,62.25
1031.0,1915.34,31.48,22.4,86.52,57.75
1041.0,1914.23,31.48,22.6,86.38,56.25
1051.0,1913.14,31.39,22.92,91.97,58.5
1061.0,1918.87,30.3,22.81,101.19,60.0
1071.0,1921.12,29.64,23.12,100.11,69.0
1081.0,1923.33,29.57,23.12,92.75,62.25
1091.0,1938.72,30.25,22.81,84.37,52.5
1101.0,1950.55,30.31,22.81,80.21,50.25
1111.0,1968.65,30.94,22.6,84.63,54.75
1121.0,1976.79,30.95,22.5,96.75,56.25
1131.0,1978.41,30.68,23.02,102.59,60.0
1141.0,1976.84,29.71,23.33,98.67,63.75
1151.0,1981.57,30.06,23.23,99.64,60.0
1161.0,1980.0,30.15,23.65,100.28,57.0
1171.0,1981.54,30.1,23.85,100.16,57.75
1181.0,1980.0,29.31,24.48,100.82,63.75
1191.0,1978.49,29.08,24.79,109.13,66.75
1201.0,1974.0,28.08,25.0,110.3,71.25
1211.0,1981.49,28.17,25.1,104.83,69.0
1221.0,1980.0,28.52,25.52,102.88,66.0
1231.0,1978.54,29.47,25.52,98.15,71.25
1241.0,1982.9,29.66,25.73,104.66,74.25
1251.0,1972.8,29.13,26.25,107.76,80.25
1261.0,1962.86,28.86,26.98,111.73,84.75
1271.0,1967.24,28.75,27.29,102.81,78.75
1281.0,1982.81,27.57,26.67,93.46,77.25
1291.0,1984.19,28.33,26.98,92.45,75.75
1301.0,1985.54,27.56,26.87,90.87,78.0
1311.0,1992.37,27.12,26.98,94.32,83.25
1321.0,1996.36,26.16,27.08,100.38,89.25
1331.0,1989.47,25.86,27.5,106.08,86.25
1341.0,1990.75,24.84,27.5,101.07,88.5
1351.0,1989.33,25.7,27.81,104.86,85.5
1361.0,1990.59,25.85,28.12,106.29,84.0
1371.0,1986.57,25.41,28.23,103.09,90.0
1381.0,1987.83,26.15,28.23,109.23,91.5
1391.0,1986.47,25.75,28.85,114.28,90.75
1401.0,1992.86,25.29,28.65,114.32,91.5
1411.0,1991.49,25.8,28.85,109.28,83.25
1421.0,1990.14,25.71,28.96,106.04,89.25
1431.0,1986.29,23.03,29.38,104.64,100.5
1441.0,1985.0,23.1,29.69,105.31,105.75
1451.0,1981.24,22.69,29.9,109.94,110.25
1461.0,1987.4,21.82,29.48,110.03,104.25
1471.0,1995.92,21.92,29.58,106.59,103.5
1481.0,2006.76,23.14,29.17,106.17,97.5
1491.0,2015.03,22.86,28.44,108.41,93.75
1501.0,2023.2,22.67,28.44,110.4,93.75
1511.0,2033.64,23.53,28.23,117.37,93.75
1521.0,2034.47,21.5,28.33,110.0,100.5
1531.0,2044.71,22.59,28.54,111.55,96.0
1541.0,2054.81,23.24,28.13,110.06,94.5
1551.0,2064.77,24.1,28.02,109.44,93.75
1561.0,2065.38,25.37,28.02,111.74,96.75
1571.0,2063.69,25.14,28.13,114.18,102.0
1581.0,2064.3,24.02,28.54,115.76,102.75
1591.0,2069.43,24.03,28.23,113.02,96.0
1601.0,2079.0,24.29,27.81,114.19,89.25
1611.0,2090.68,24.58,27.19,114.96,89.25
1621.0,2097.78,25.5,27.29,115.88,89.25
1631.0,2095.95,26.52,27.71,118.76,90.0
1641.0,2094.15,25.78,27.6,122.14,91.5
1651.0,2098.91,25.25,27.71,121.86,85.5
1661.0,2105.78,24.97,27.5,119.5,89.25
1671.0,2108.26,25.35,27.5,123.2,87.0
1681.0,2108.57,24.86,27.29,119.24,88.5
1691.0,2106.75,25.9,27.92,123.14,88.5
1701.0,2102.82,25.62,27.92,124.54,94.5
1711.0,2103.16,23.79,28.02,116.35,93.0
1721.0,2111.86,23.63,27.92,106.84,93.75
1731.0,2120.46,22.9,27.29,104.64,93.75
1741.0,2126.9,23.18,27.4,99.32,96.0
1751.0,2127.09,23.87,27.4,101.29,90.75
1761.0,2127.27,24.39,27.92,104.41,93.0
1771.0,2127.46,23.41,28.02,104.81,95.25
1781.0,2135.73,24.08,28.02,107.79,91.5
1791.0,2141.9,23.22,27.71,110.89,90.0
1801.0,2142.0,23.41,27.71,105.21,93.75
1811.0,2142.1,24.81,28.12,110.92,88.5
1821.0,2140.22,25.55,28.44,115.14,92.25
1831.0,2138.36,23.9,28.65,116.2,96.75
1841.0,2142.39,23.12,28.75,112.48,94.5
1851.0,2150.27,24.12,28.65,112.74,94.5
1861.0,2156.13,25.1,28.44,117.66,91.5
1871.0,2152.3,26.38,28.85,121.73,79.5
1881.0,2150.43,26.71,29.17,121.76,85.5
1891.0,2146.67,25.75,29.38,119.61,93.75
1901.0,2148.63,25.08,29.17,117.9,89.25
1911.0,2156.23,24.75,28.75,116.6,85.5
1921.0,2161.88,23.81,28.33,112.84,90.75
1931.0,2169.33,23.31,27.71,114.44,92.25
1941.0,2167.42,23.95,27.92,116.32,91.5
1951.0,2165.54,24.51,27.92,121.87,88.5
1961.0,2163.67,23.7,28.23,118.13,90.0
1971.0,2170.96,23.07,28.02,113.28,85.5
1981.0,2176.36,22.51,27.92,111.86,91.5
1991.0,2179.9,22.68,28.02,110.61,92.25
2001.0,2181.6,23.44,27.71,105.48,94.5
2011.0,2179.7,23.03,27.92,105.14,95.25
2021.0,2177.82,22.51,28.23,105.28,98.25
2031.0,2184.83,22.17,27.92,102.44,93.75
2041.0,2191.76,22.6,28.02,105.46,94.5
2051.0,2196.88,22.37,27.71,104.08,99.0
2061.0,2194.95,23.02,27.81,104.69,99.75
2071.0,2194.78,24.54,27.6,112.07,94.5
2081.0,2191.15,24.02,28.23,114.12,100.5
2091.0,2194.45,23.3,28.02,110.77,93.75
2101.0,2199.43,23.51,27.81,108.81,81.75
2111.0,2206.07,24.94,27.81,106.34,75.75
2121.0,2209.25,25.57,27.81,104.18,75.0
2131.0,2215.77,26.51,27.81,102.26,72.0
2141.0,2222.24,26.04,27.6,101.08,78.0
2151.0,2221.95,24.81,27.71,98.04,80.25
2161.0,2226.67,25.08,27.6,97.59,78.0
