time,avgFlowRate,avgSpeed,avgDensity,avgWaiting,avgQLength
11.0,0.0,8.58,0.08,0.0,0.0
21.0,0.0,13.13,0.18,0.0,0.0
31.0,0.0,14.82,0.24,0.0,0.0
41.0,0.0,15.88,0.39,0.0,0.0
51.0,0.0,16.11,0.52,0.0,0.0
61.0,0.0,16.13,0.62,0.0,0.0
71.0,0.0,16.09,0.75,0.0,0.0
81.0,0.0,16.04,0.85,0.0,0.0
91.0,0.0,16.02,1.0,0.0,0.0
101.0,0.0,16.09,1.12,0.0,0.0
111.0,0.0,16.16,1.2,0.0,0.0
121.0,0.0,16.23,1.33,0.0,0.0
131.0,0.0,16.16,1.45,0.0,0.0
141.0,0.0,16.21,1.56,0.0,0.0
151.0,0.0,16.24,1.68,0.0,0.0
161.0,0.0,16.17,1.78,0.0,0.0
171.0,0.0,16.22,1.91,0.0,0.0
181.0,2.22,17.35,2.04,0.56,0.08
191.0,8.42,18.32,2.13,3.94,0.58
201.0,32.0,23.47,2.27,6.11,0.5
211.0,34.29,24.16,2.39,10.59,0.83
221.0,38.18,23.47,2.5,15.2,1.42
231.0,41.74,22.86,2.58,15.65,2.08
241.0,40.0,22.58,2.71,20.64,2.67
251.0,40.0,21.94,2.84,21.35,3.33
261.0,56.92,22.25,2.9,26.73,3.17
271.0,71.11,23.76,3.0,26.14,4.0
281.0,81.43,23.34,3.17,28.65,4.83
291.0,82.76,23.19,3.27,34.68,5.0
301.0,86.67,22.81,3.37,36.01,5.92
311.0,86.45,22.22,3.5,38.48,6.83
321.0,102.5,23.69,3.58,43.52,6.25
331.0,136.97,26.17,3.68,48.08,4.75
341.0,151.76,26.91,3.79,50.57,4.92
351.0,161.14,27.06,3.93,55.94,5.33
361.0,162.22,26.21,4.05,57.17,6.33
371.0,158.92,25.65,4.19,60.26,7.0
381.0,162.1,24.82,4.22,60.08,7.5
391.0,188.72,27.05,4.32,58.83,5.92
401.0,208.0,27.5,4.46,53.48,6.25
411.0,221.46,27.46,4.6,51.92,7.0
421.0,223.81,27.38,4.74,54.2,7.75
431.0,219.54,26.64,4.86,56.6,8.33
441.0,217.27,25.78,4.97,58.23,9.42
451.0,259.56,30.01,5.01,68.58,6.58
461.0,286.09,32.38,5.14,65.07,5.75
471.0,300.43,32.27,5.24,61.73,6.25
481.0,313.33,31.79,5.35,62.99,7.33
491.0,313.47,31.0,5.49,64.22,8.75
501.0,311.2,30.18,5.61,68.82,9.5
511.0,327.06,29.7,5.63,68.75,7.92
521.0,356.15,35.11,5.79,70.01,6.42
531.0,375.85,34.67,5.94,68.47,7.92
541.0,384.45,33.89,6.03,67.96,9.33
551.0,380.36,31.86,6.18,68.3,10.75
561.0,377.14,31.18,6.28,70.12,12.0
571.0,380.35,30.8,6.34,71.65,11.67
581.0,406.9,35.81,6.45,75.76,9.33
591.0,423.73,37.47,6.58,76.4,10.67
601.0,426.0,36.5,6.75,77.49,12.5
611.0,420.98,35.07,6.83,78.5,14.08
621.0,415.48,33.97,6.97,80.65,15.42
631.0,412.06,32.6,7.11,85.26,16.42
641.0,444.37,33.39,7.06,85.72,12.5
651.0,470.15,36.47,7.23,86.61,10.0
661.0,492.12,36.4,7.3,85.64,12.0
671.0,508.66,35.75,7.45,88.42,13.5
681.0,512.94,35.1,7.6,91.6,15.25
691.0,508.41,32.92,7.73,93.72,17.0
701.0,538.29,33.89,7.68,92.98,13.67
711.0,571.27,37.62,7.75,94.19,9.83
721.0,598.89,38.46,7.88,95.11,10.42
731.0,610.96,38.7,8.05,98.46,11.58
741.0,611.35,37.88,8.18,102.13,12.67
751.0,607.47,36.31,8.27,104.12,14.42
761.0,618.95,35.16,8.26,102.58,13.42
771.0,648.31,37.37,8.33,103.32,11.58
781.0,665.64,37.93,8.48,104.48,11.5
791.0,674.94,37.5,8.6,105.48,12.83
801.0,677.0,36.71,8.74,107.44,14.0
811.0,680.49,35.95,8.86,110.2,15.42
821.0,676.59,34.83,8.98,111.66,16.75
831.0,717.59,36.64,8.84,110.3,11.58
841.0,739.05,38.35,8.91,108.98,12.08
851.0,747.29,38.35,9.03,110.03,13.08
861.0,747.91,37.2,9.17,112.38,15.33
871.0,747.59,36.45,9.25,115.49,17.92
881.0,746.36,35.73,9.39,117.68,19.92
891.0,772.13,34.85,9.23,114.82,16.5
901.0,798.67,36.69,9.32,112.88,15.33
911.0,815.38,37.31,9.48,116.55,16.58
921.0,822.61,36.13,9.6,118.92,19.0
931.0,818.49,35.29,9.75,120.74,21.25
941.0,814.47,34.05,9.83,121.16,23.25
951.0,827.79,32.64,9.79,120.19,21.42
961.0,860.83,34.87,9.8,117.03,17.58
971.0,881.24,36.49,9.87,118.17,18.25
981.0,886.94,36.25,9.97,122.2,19.08
991.0,888.89,35.53,10.09,125.52,20.75
1001.0,886.4,33.95,10.21,124.04,23.83
1011.0,886.73,33.48,10.22,126.02,23.83
1021.0,918.04,34.87,10.13,125.82,17.92
1031.0,939.81,36.28,10.19,126.55,16.75
1041.0,953.08,36.46,10.27,128.42,17.0
1051.0,956.19,35.34,10.4,130.43,18.67
1061.0,956.6,34.0,10.52,131.88,21.25
1071.0,958.88,32.7,10.6,134.05,24.17
1081.0,979.63,33.04,10.53,134.82,20.08
1091.0,996.33,35.08,10.5,139.46,19.67
1101.0,1006.55,35.59,10.61,141.86,21.83
