epoch,greenTime,reward
1.0,60.0,0.02
2.0,60.0,0.03
3.0,60.0,0.15
4.0,60.0,4.03
5.0,60.0,4.66
6.0,60.0,2.94
7.0,60.0,2.05
8.0,60.0,1.22
9.0,60.0,0.62
10.0,60.0,-0.23
11.0,60.0,-0.46
12.0,60.0,-0.92
13.0,60.0,-1.51
14.0,60.0,-1.85
15.0,60.0,-2.16
16.0,60.0,-2.69
17.0,60.0,-2.76
18.0,60.0,-2.92
19.0,60.0,-3.23
20.0,60.0,-3.4
21.0,60.0,-3.55
22.0,60.0,-3.56
23.0,60.0,-3.49
24.0,60.0,-3.65
25.0,60.0,-3.77
26.0,60.0,-3.99
27.0,60.0,-3.95
28.0,60.0,-3.94
29.0,60.0,-4.03
30.0,60.0,-4.07
31.0,60.0,-4.33
32.0,60.0,-4.2
33.0,60.0,-4.12
34.0,60.0,-4.29
35.0,60.0,-4.19
36.0,60.0,-4.2
37.0,60.0,-4.45
38.0,60.0,-4.49
39.0,60.0,-4.62
40.0,60.0,-4.63
41.0,60.0,-4.61
42.0,60.0,-4.69
43.0,60.0,-4.67
44.0,60.0,-4.49
45.0,60.0,-4.22
46.0,60.0,-4.21
47.0,60.0,-4.27
48.0,60.0,-4.37
49.0,60.0,-4.37
50.0,60.0,-4.28
51.0,60.0,-4.59
52.0,60.0,-4.8
53.0,60.0,-4.78
54.0,60.0,-4.87
55.0,60.0,-4.58
56.0,60.0,-4.61
57.0,60.0,-4.69
58.0,60.0,-4.54
59.0,60.0,-4.83
60.0,60.0,-4.91
61.0,60.0,-4.71
62.0,60.0,-4.48
63.0,60.0,-4.58
64.0,60.0,-4.78
65.0,60.0,-4.75
66.0,60.0,-4.92
67.0,60.0,-5.01
68.0,60.0,-5.1
69.0,60.0,-4.91
70.0,60.0,-5.16
71.0,60.0,-5.0
72.0,60.0,-4.81
73.0,60.0,-4.81
74.0,60.0,-4.85
75.0,60.0,-4.93
76.0,60.0,-5.04
77.0,60.0,-5.05
78.0,60.0,-5.03
79.0,60.0,-4.88
80.0,60.0,-4.96
81.0,60.0,-4.86
82.0,60.0,-4.98
83.0,60.0,-4.92
84.0,60.0,-5.04
85.0,60.0,-5.14
86.0,60.0,-5.09
87.0,60.0,-5.04
88.0,60.0,-5.16
89.0,60.0,-4.94
90.0,60.0,-5.06
91.0,60.0,-5.07
92.0,60.0,-5.02
93.0,60.0,-5.1
94.0,60.0,-5.25
95.0,60.0,-5.08
96.0,60.0,-5.08
97.0,60.0,-5.37
98.0,60.0,-5.16
99.0,60.0,-5.02
100.0,60.0,-5.02
101.0,60.0,-5.07
102.0,60.0,-5.25
103.0,60.0,-5.2
104.0,60.0,-4.85
105.0,60.0,-4.69
106.0,60.0,-4.77
107.0,60.0,-5.29
108.0,60.0,-5.28
109.0,60.0,-5.13
110.0,60.0,-5.26
111.0,60.0,-5.2
112.0,60.0,-5.3
113.0,60.0,-5.3
114.0,60.0,-5.32
115.0,60.0,-5.12
116.0,60.0,-4.92
117.0,60.0,-5.04
118.0,60.0,-5.03
119.0,60.0,-5.21
120.0,60.0,-5.33
121.0,60.0,-5.3
122.0,60.0,-5.34
123.0,60.0,-5.3
124.0,60.0,-5.23
125.0,60.0,-5.15
126.0,60.0,-5.2
127.0,60.0,-5.42
128.0,60.0,-5.36
129.0,60.0,-5.25
130.0,60.0,-5.15
131.0,60.0,-5.18
132.0,60.0,-5.09
133.0,60.0,-5.05
134.0,60.0,-5.18
135.0,60.0,-5.12
136.0,60.0,-5.12
137.0,60.0,-5.25
138.0,60.0,-5.14
139.0,60.0,-5.05
140.0,60.0,-5.12
141.0,60.0,-5.15
142.0,60.0,-5.44
143.0,60.0,-5.3
144.0,60.0,-5.02
145.0,60.0,-4.86
146.0,60.0,-5.21
147.0,60.0,-5.13
148.0,60.0,-4.9
149.0,60.0,-4.92
150.0,60.0,-4.96
151.0,60.0,-5.16
152.0,60.0,-4.87
153.0,60.0,-4.71
154.0,60.0,-5.15
155.0,60.0,-5.25
156.0,60.0,-5.13
157.0,60.0,-5.19
158.0,60.0,-5.45
159.0,60.0,-5.25
160.0,60.0,-5.16
161.0,60.0,-5.2
162.0,60.0,-5.29
163.0,60.0,-5.15
164.0,60.0,-5.26
165.0,60.0,-5.31
166.0,60.0,-5.1
167.0,60.0,-5.32
168.0,60.0,-5.34
169.0,60.0,-5.48
170.0,60.0,-5.57
171,60.0,-5.48
