time,avgFlowRate,avgSpeed,avgDensity,avgWaiting,avgQLength
1051.0,1080.38,34.36,13.28,144.65,28.58
1061.0,1083.4,33.68,13.43,148.13,30.33
1071.0,1084.49,32.32,13.57,149.18,34.75
1081.0,1105.18,32.42,13.49,150.04,31.5
1091.0,1126.61,33.68,13.57,150.78,31.75
1101.0,1138.18,34.32,13.65,152.82,33.08
1111.0,1143.06,33.88,13.75,154.69,34.17
1121.0,1146.79,33.56,13.84,156.13,34.17
1131.0,1147.96,33.0,13.96,160.49,35.83
1141.0,1158.25,31.9,13.91,160.38,34.33
1151.0,1179.13,33.02,13.94,159.22,32.42
1161.0,1195.86,34.13,13.95,159.5,32.17
1171.0,1205.47,34.03,14.06,162.46,33.83
1181.0,1209.83,33.64,14.17,165.43,35.33
1191.0,1208.4,32.73,14.3,168.14,38.08
1201.0,1212.67,32.04,14.34,167.78,38.42
1211.0,1236.03,32.94,14.37,168.06,33.33
1221.0,1253.77,32.89,14.41,166.76,32.33
1231.0,1268.62,33.03,14.45,168.21,34.33
1241.0,1278.07,32.61,14.48,169.02,36.17
1251.0,1278.72,31.86,14.58,170.74,38.17
1261.0,1275.55,31.2,14.74,173.92,39.58
1271.0,1299.53,31.52,14.59,173.33,35.67
1281.0,1314.69,31.69,14.67,172.47,34.5
1291.0,1327.13,32.3,14.73,176.63,35.42
1301.0,1337.54,31.63,14.92,178.91,38.17
1311.0,1344.12,30.42,15.02,180.86,41.0
1321.0,1348.49,29.57,15.15,182.99,44.42
1331.0,1362.71,28.69,15.12,184.0,43.25
1341.0,1385.37,30.25,15.11,185.53,40.33
1351.0,1404.15,32.02,15.11,186.31,41.08
1361.0,1419.7,32.26,15.18,191.37,43.33
1371.0,1429.2,32.6,15.22,196.1,44.33
1381.0,1434.2,31.98,15.26,197.77,43.58
1391.0,1441.15,31.49,15.3,197.53,43.5
1401.0,1462.86,32.32,15.22,194.5,39.83
1411.0,1478.01,32.6,15.31,194.28,39.0
1421.0,1490.14,32.77,15.4,196.68,41.17
1431.0,1499.86,32.81,15.5,198.24,43.33
1441.0,1506.11,32.07,15.58,200.46,45.08
1451.0,1510.62,31.03,15.75,200.6,47.75
1461.0,1529.32,30.24,15.61,195.0,43.92
1471.0,1547.48,31.45,15.56,190.25,43.0
1481.0,1560.27,32.34,15.63,191.39,44.0
1491.0,1565.37,32.0,15.69,193.25,47.08
1501.0,1565.07,31.79,15.74,196.21,47.17
1511.0,1562.12,31.04,15.82,198.95,47.08
1521.0,1572.11,30.97,15.72,200.91,43.5
1531.0,1582.22,32.38,15.8,202.47,40.33
1541.0,1595.06,33.63,15.84,204.76,38.5
1551.0,1599.23,32.29,16.03,206.74,41.58
1561.0,1600.77,31.07,16.15,209.36,45.67
1571.0,1597.71,30.07,16.29,213.22,48.42
1581.0,1600.25,29.38,16.28,214.68,47.92
1591.0,1610.82,30.43,16.27,215.12,45.42
1601.0,1619.5,32.16,16.29,214.0,45.5
1611.0,1628.07,32.99,16.26,218.12,47.5
1621.0,1629.38,32.72,16.33,222.87,45.42
1631.0,1626.26,32.36,16.51,225.82,47.33
1641.0,1624.15,31.5,16.55,227.64,49.0
1651.0,1638.3,31.23,16.4,223.51,45.67
1661.0,1650.84,31.93,16.39,221.2,46.58
1671.0,1657.0,31.75,16.47,220.74,48.33
1681.0,1659.05,32.02,16.56,221.71,50.5
1691.0,1659.65,31.14,16.63,223.01,53.0
1701.0,1658.12,30.25,16.76,223.42,54.25
1711.0,1671.81,30.13,16.76,221.03,49.08
1721.0,1684.88,30.64,16.76,216.04,48.0
1731.0,1693.18,31.0,16.79,216.16,48.67
1741.0,1697.01,30.91,16.83,218.74,51.5
1751.0,1699.89,30.37,16.88,221.0,54.42
1761.0,1697.96,29.93,16.95,221.16,57.17
1771.0,1702.37,30.16,16.86,221.34,53.75
1781.0,1711.01,31.38,16.9,221.54,49.92
1791.0,1719.11,31.83,16.95,223.78,48.67
1801.0,1723.11,31.32,17.09,225.46,47.67
1811.0,1723.31,30.46,17.23,228.2,51.33
1821.0,1723.08,29.31,17.37,230.98,55.75
1831.0,1724.15,28.32,17.39,231.18,57.5
1841.0,1737.17,30.36,17.37,235.12,54.25
1851.0,1746.16,31.46,17.44,240.64,56.0
1861.0,1747.96,31.63,17.42,242.0,57.5
1871.0,1745.88,31.67,17.48,244.56,52.17
1881.0,1742.77,30.91,17.59,245.03,55.08
1891.0,1738.2,29.93,17.68,247.4,57.5
1901.0,1750.11,29.55,17.55,244.86,52.58
1911.0,1760.84,31.43,17.54,241.13,48.42
1921.0,1769.17,32.27,17.53,236.91,48.17
1931.0,1773.06,32.09,17.6,238.83,51.58
1941.0,1771.55,31.19,17.7,237.9,56.75
1951.0,1768.62,30.49,17.77,241.02,59.58
1961.0,1773.67,29.8,17.74,239.35,57.83
1971.0,1783.76,30.85,17.7,235.21,56.5
1981.0,1790.1,31.62,17.78,236.77,55.67
1991.0,1792.36,31.42,17.89,237.86,60.0
2001.0,1793.6,30.64,17.97,239.64,61.83
2011.0,1792.04,30.32,18.14,242.96,57.58
2021.0,1792.87,29.01,18.13,242.63,56.83
2031.0,1801.77,30.19,18.08,244.85,52.67
2041.0,1809.02,30.66,18.07,246.46,50.75
2051.0,1815.61,31.7,18.23,252.63,50.67
2061.0,1820.97,31.31,18.32,256.71,52.33
2071.0,1823.77,30.42,18.51,258.43,55.67
2081.0,1823.65,28.69,18.65,257.83,60.5
2091.0,1837.7,29.05,18.52,259.41,57.0
2101.0,1849.53,31.24,18.49,260.48,57.17
2111.0,1859.34,31.84,18.54,262.69,60.0
2121.0,1862.64,31.95,18.66,265.13,63.33
2131.0,1862.16,31.18,18.75,267.22,66.5
2141.0,1861.87,30.8,18.88,270.0,68.92
2151.0,1869.58,30.26,18.79,266.01,65.75
2161.0,1883.15,31.66,18.77,261.0,65.0
2171.0,1890.32,31.78,18.87,261.67,64.42
2181.0,1893.76,31.61,18.97,263.14,66.17
2191.0,1896.62,31.21,19.08,264.24,68.75
2201.0,1900.18,30.64,19.19,264.87,71.0
2211.0,1904.25,29.97,19.15,263.39,68.67
2221.0,1913.87,30.62,19.14,260.01,65.58
2231.0,1921.97,31.79,19.11,256.61,64.5
2241.0,1926.43,31.48,19.18,256.36,67.42
2251.0,1925.33,30.57,19.29,255.44,71.42
2261.0,1924.25,29.78,19.37,258.51,74.08
2271.0,1925.29,28.73,19.33,258.36,76.0
2281.0,1933.86,29.27,19.29,258.6,71.5
2291.0,1937.47,30.28,19.28,257.11,71.0
2301.0,1940.35,30.76,19.37,261.18,68.33
2311.0,1940.26,30.41,19.54,267.78,68.92
2321.0,1938.28,29.2,19.68,271.4,70.83
2331.0,1934.94,28.29,19.8,272.85,73.5
2341.0,1941.2,28.01,19.75,273.55,68.75
2351.0,1947.91,29.74,19.74,275.04,66.75
2361.0,1950.0,30.82,19.75,278.72,69.0
2371.0,1951.22,30.71,19.8,281.3,70.5
2381.0,1948.24,30.39,19.87,285.85,73.67
2391.0,1945.77,29.98,19.97,290.54,74.17
2401.0,1947.83,29.36,19.91,289.34,69.42
2411.0,1955.35,30.51,19.91,285.78,63.67
2421.0,1960.99,32.24,19.97,285.01,64.67
2431.0,1963.79,32.03,20.09,288.17,65.67
2441.0,1960.0,31.46,20.22,285.43,67.33
2451.0,1955.27,30.38,20.25,286.59,70.83
2461.0,1953.98,28.66,20.29,286.84,72.33
2471.0,1962.11,28.33,20.24,279.32,69.33
2481.0,1967.9,29.38,20.25,274.44,68.33
2491.0,1972.69,30.7,20.29,273.15,68.17
2501.0,1975.84,30.6,20.38,276.51,70.5
2511.0,1975.3,29.8,20.37,280.35,72.75
2521.0,1973.02,28.87,20.49,280.4,74.33
2531.0,1980.08,28.6,20.36,275.6,70.92
2541.0,1984.88,30.43,20.38,279.21,69.5
2551.0,1986.35,29.82,20.42,278.9,70.75
2561.0,1987.5,29.75,20.53,281.6,71.42
2571.0,1987.24,29.25,20.64,284.81,72.67
2581.0,1985.27,28.12,20.77,286.99,75.75
2591.0,1987.95,27.92,20.79,285.88,72.92
2601.0,1994.62,29.18,20.76,290.89,70.58
2611.0,1998.16,30.27,20.79,294.35,71.33
2621.0,1999.08,30.47,20.82,295.46,74.25
2631.0,1996.81,29.9,20.88,296.02,76.75
2641.0,1992.58,29.43,20.96,297.3,80.83
2651.0,1992.15,28.57,20.98,298.96,81.08
2661.0,2000.9,29.02,20.91,293.48,78.0
2671.0,2007.79,30.47,20.89,292.48,76.25
2681.0,2009.7,30.35,20.99,294.36,79.42
2691.0,2009.52,29.45,21.12,293.91,82.58
2701.0,2007.56,28.64,21.18,293.14,84.83
2711.0,2005.17,27.51,21.33,293.64,87.92
2721.0,2015.44,28.43,21.24,291.89,80.58
2731.0,2023.74,30.09,21.21,288.98,78.33
2741.0,2026.57,30.16,21.23,290.23,78.42
2751.0,2028.8,29.68,21.23,285.79,80.92
2761.0,2028.7,29.37,21.34,288.0,83.0
2771.0,2025.99,28.42,21.36,288.75,85.67
2781.0,2032.66,27.46,21.23,290.26,83.25
2791.0,2039.71,29.61,21.29,294.0,79.42
2801.0,2044.57,30.26,21.31,298.05,80.83
2811.0,2048.12,29.99,21.43,301.51,82.67
2821.0,2048.65,29.06,21.61,303.03,84.17
2831.0,2048.76,27.92,21.71,304.81,86.08
2841.0,2051.69,26.93,21.67,307.6,84.92
2851.0,2059.93,29.02,21.7,310.78,82.75
2861.0,2065.87,30.95,21.72,310.9,82.42
2871.0,2068.71,31.06,21.76,311.02,83.75
2881.0,2068.61,30.78,21.86,316.58,73.83
2891.0,2067.4,29.83,21.94,316.62,72.25
2901.0,2066.9,28.76,21.98,313.46,75.08
2911.0,2076.84,29.1,21.92,307.02,71.67
2921.0,2083.7,30.5,21.91,302.44,72.42
2931.0,2087.92,30.51,21.9,298.83,75.0
2941.0,2091.43,29.4,21.87,295.54,80.33
2951.0,2091.53,28.15,22.0,292.97,83.92
2961.0,2091.35,27.83,22.12,293.42,85.92
2971.0,2096.7,26.65,22.07,289.16,82.67
2981.0,2101.34,28.57,22.08,285.9,80.42
2991.0,2104.21,29.72,22.12,283.93,82.17
3001.0,2104.13,29.16,22.19,285.1,85.58
3011.0,2103.92,29.03,22.2,285.95,84.17
3021.0,2100.66,28.23,22.32,284.29,84.75
3031.0,2102.7,27.18,22.19,285.05,83.0
3041.0,2106.97,28.71,22.29,292.09,79.75
3051.0,2110.43,29.27,22.36,294.45,78.75
3061.0,2110.33,28.92,22.46,295.28,80.75
3071.0,2110.49,28.73,22.58,298.51,82.25
3081.0,2108.57,27.39,22.74,301.96,83.83
3091.0,2108.61,26.9,22.81,304.2,86.25
3101.0,2115.23,28.26,22.8,307.33,83.58
3111.0,2119.1,29.85,22.8,309.34,86.83
3121.0,2120.64,30.51,22.87,313.22,87.5
3131.0,2118.47,30.32,22.94,317.62,88.5
3141.0,2114.9,29.85,23.09,318.61,89.92
3151.0,2110.86,29.41,23.24,320.33,85.17
3161.0,2115.44,29.93,23.08,314.19,81.0
3171.0,2120.0,30.78,23.07,308.38,83.33
3181.0,2120.75,30.8,23.12,307.05,86.33
3191.0,2119.25,30.36,23.25,307.55,89.17
3201.0,2116.5,30.05,23.35,306.29,91.75
3211.0,2114.27,29.38,23.45,308.48,94.0
3221.0,2117.14,28.22,23.39,308.3,93.5
3231.0,2121.74,28.77,23.42,303.76,93.5
3241.0,2124.57,29.59,23.43,300.56,94.5
3251.0,2125.66,30.02,23.46,304.51,97.75
3261.0,2124.54,29.33,23.51,309.21,100.75
3271.0,2120.73,28.03,23.65,310.02,105.25
3281.0,2119.76,26.86,23.64,309.79,105.67
3291.0,2125.47,28.61,23.63,316.23,100.75
3301.0,2128.61,29.35,23.7,322.77,97.58
3311.0,2129.19,28.88,23.84,321.11,101.08
3321.0,2128.67,28.43,24.0,321.37,103.0
3331.0,2126.37,27.51,24.04,320.65,105.58
3341.0,2123.47,26.62,24.2,323.6,108.58
3351.0,2129.07,26.83,24.1,326.35,104.25
3361.0,2133.81,29.26,24.11,331.07,103.0
3371.0,2134.84,30.19,24.15,335.68,104.25
3381.0,2133.14,30.03,24.17,335.99,106.08
3391.0,2128.97,29.54,24.31,333.7,97.67
3401.0,2125.18,28.77,24.41,335.81,99.17
3411.0,2127.86,29.17,24.3,332.48,95.58
3421.0,2132.52,30.38,24.3,327.06,90.83
3431.0,2134.11,30.6,24.33,324.0,89.75
3441.0,2134.54,30.2,24.4,324.55,90.42
3451.0,2134.26,29.98,24.52,327.33,91.92
3461.0,2133.3,29.61,24.61,330.14,94.0
3471.0,2134.75,28.49,24.55,328.36,92.5
3481.0,2139.31,29.09,24.62,321.47,90.42
3491.0,2143.15,29.79,24.57,314.08,90.58
3501.0,2144.46,30.23,24.66,312.58,92.67
3511.0,2143.59,29.83,24.7,317.42,95.08
3521.0,2141.93,28.97,24.77,318.66,97.33
3531.0,2139.49,27.93,24.78,320.86,98.67
3541.0,2144.97,27.61,24.67,322.28,95.58
3551.0,2149.07,29.52,24.84,328.39,92.0
3561.0,2150.45,29.4,24.93,333.79,94.0
3571.0,2149.92,28.29,25.1,335.18,91.0
3581.0,2147.93,27.59,25.21,332.19,92.17
3591.0,2145.07,27.14,25.31,333.52,93.67
3601.0,2146.89,26.74,25.25,330.52,92.0
3611.0,2149.47,28.71,25.23,329.94,92.42
3621.0,2150.72,30.14,25.22,334.53,98.25
3631.0,2150.52,30.18,25.26,339.06,101.5
3641.0,2148.13,30.04,25.36,340.4,105.83
3651.0,2144.66,28.74,25.51,339.61,109.5
3661.0,2145.25,27.98,25.45,337.11,108.5
3671.0,2149.54,28.64,25.45,330.88,106.92
3681.0,2152.07,29.19,25.41,326.7,108.08
3691.0,2152.09,28.95,25.48,325.96,111.33
3701.0,2151.57,28.64,25.64,326.02,114.42
3711.0,2150.08,28.59,25.67,327.6,117.58
3721.0,2149.46,27.52,25.72,326.55,118.25
3731.0,2153.67,27.95,25.74,323.48,114.08
3741.0,2157.01,29.56,25.76,318.56,113.5
3751.0,2161.39,30.02,25.69,317.14,114.42
3761.0,2162.23,30.0,25.71,317.95,115.33
3771.0,2160.21,29.22,25.86,320.98,117.5
3781.0,2156.61,28.52,26.0,322.87,120.08
3791.0,2160.95,28.38,25.83,322.28,116.58
3801.0,2165.05,30.1,25.78,327.75,113.17
3811.0,2165.14,29.74,25.89,325.1,110.25
3821.0,2164.92,29.39,26.03,327.06,111.25
3831.0,2163.34,28.92,26.17,330.23,112.5
3841.0,2162.08,28.67,26.22,332.78,112.5
3851.0,2163.01,28.09,26.26,332.01,110.17
3861.0,2166.94,29.67,26.21,329.18,110.33
3871.0,2168.79,30.67,26.22,333.28,112.17
3881.0,2168.04,30.58,26.26,337.18,107.75
3891.0,2164.63,30.02,26.43,339.72,110.58
3901.0,2160.72,29.54,26.52,342.36,112.17
3911.0,2159.9,28.51,26.56,343.37,114.08
3921.0,2163.88,28.36,26.49,338.03,111.42
3931.0,2168.04,29.58,26.41,333.87,109.58
3941.0,2169.54,29.64,26.44,332.44,113.33
3951.0,2169.11,28.98,26.55,329.77,116.92
3961.0,2168.08,28.73,26.63,329.8,119.08
3971.0,2164.84,28.33,26.75,331.84,120.08
3981.0,2170.96,28.61,26.62,333.07,112.0
3991.0,2175.04,30.46,26.65,330.27,112.42
4001.0,2178.0,31.23,26.59,329.44,114.92
4011.0,2177.86,30.93,26.69,329.65,118.83
4021.0,2176.02,29.96,26.85,332.98,121.67
4031.0,2172.41,28.76,26.99,333.78,125.67
4041.0,2174.95,27.79,26.87,333.55,122.83
4051.0,2179.65,28.93,26.92,338.73,119.42
4061.0,2182.17,29.73,26.91,345.18,119.5
4071.0,2183.98,29.49,27.03,349.92,120.83
4081.0,2183.43,28.73,27.23,354.16,121.75
4091.0,2181.91,27.82,27.34,356.12,123.58
4101.0,2182.34,27.02,27.25,356.49,121.75
4111.0,2185.6,29.06,27.34,365.54,115.92
4121.0,2187.96,30.37,27.34,371.56,115.92
4131.0,2189.64,30.59,27.38,377.12,119.42
4141.0,2187.83,30.16,27.49,379.23,111.83
4151.0,2185.74,29.74,27.6,380.99,112.92
4161.0,2184.13,28.93,27.63,377.88,115.92
4171.0,2190.6,29.27,27.63,376.46,111.17
4181.0,2195.12,29.91,27.66,375.43,111.5
4191.0,2197.8,30.48,27.72,372.88,111.25
4201.0,2199.71,30.15,27.7,370.17,114.17
4211.0,2200.57,29.33,27.77,367.84,117.67
4221.0,2200.19,28.64,27.9,366.74,119.67
4231.0,2206.33,28.81,27.83,365.33,115.5
4241.0,2212.45,30.49,27.81,358.52,112.42
4251.0,2216.56,31.84,27.83,355.88,111.92
4261.0,2218.69,31.31,27.91,355.19,115.83
4271.0,2218.36,30.34,28.01,355.29,118.42
4281.0,2217.01,29.4,28.14,352.2,119.42
4291.0,2219.3,29.27,28.01,352.94,117.92
4301.0,2222.98,30.44,28.07,352.65,114.42
4311.0,2226.64,30.89,28.14,353.0,115.25
4321.0,2229.35,30.29,28.18,356.6,118.17
4331.0,2229.93,28.98,28.29,358.86,120.75
4341.0,2230.6,28.1,28.41,361.53,122.83
4351.0,2230.71,26.98,28.43,360.68,123.0
4361.0,2233.3,28.15,28.43,363.16,119.33
4371.0,2234.23,29.32,28.4,363.3,121.33
4381.0,2233.15,30.02,28.43,366.95,124.17
4391.0,2231.43,29.69,28.53,368.77,126.33
4401.0,2229.36,29.42,28.55,371.73,127.58
4411.0,2227.03,28.7,28.68,375.56,129.17
4421.0,2230.77,28.61,28.54,369.1,122.58
4431.0,2233.5,29.37,28.58,363.2,120.83
4441.0,2234.59,29.59,28.56,360.48,121.83
4451.0,2234.25,29.31,28.65,360.35,123.42
4461.0,2233.36,28.38,28.71,360.9,127.17
4471.0,2230.96,27.65,28.86,360.2,130.58
4481.0,2232.59,27.06,28.81,359.5,129.67
4491.0,2236.53,28.34,28.86,357.1,129.58
4501.0,2238.58,29.44,28.86,359.81,131.83
4511.0,2238.85,29.11,28.96,358.41,131.83
4521.0,2236.46,28.58,29.07,356.43,134.0
4531.0,2234.88,28.37,29.17,359.4,134.92
4541.0,2234.89,28.1,29.19,359.15,134.33
4551.0,2238.42,28.74,29.08,357.2,128.67
4561.0,2241.32,30.19,29.13,362.94,127.83
4571.0,2242.19,29.98,29.25,367.47,128.75
4581.0,2240.96,29.33,29.39,367.23,130.83
4591.0,2238.96,28.45,29.52,368.58,126.58
4601.0,2236.43,27.29,29.7,369.73,124.92
4611.0,2240.26,28.6,29.57,373.41,121.83
4621.0,2241.47,30.87,29.56,375.35,125.08
4631.0,2240.26,30.58,29.71,377.45,128.25
4641.0,2236.81,30.03,29.87,377.28,130.17
4651.0,2233.72,29.63,30.0,379.01,133.0
4661.0,2230.73,28.51,30.12,380.59,136.75
4671.0,2232.29,27.66,29.98,375.6,135.67
4681.0,2235.13,28.0,29.98,367.2,134.75
4691.0,2237.27,28.57,30.01,364.4,136.5
4701.0,2237.79,28.94,30.04,366.87,137.33
4711.0,2237.62,28.51,30.18,366.39,139.58
4721.0,2236.36,27.82,30.2,365.11,141.75
4731.0,2236.62,26.71,30.22,362.71,138.08
4741.0,2241.1,28.23,30.26,361.22,134.92
4751.0,2243.2,29.25,30.27,359.21,138.33
4761.0,2244.12,29.47,30.3,350.52,141.58
4771.0,2243.1,28.99,30.38,350.12,145.08
4781.0,2241.42,28.15,30.5,353.2,147.92
4791.0,2240.08,27.22,30.53,353.99,149.75
4801.0,2244.0,27.45,30.52,355.62,145.92
4811.0,2246.57,29.39,30.55,358.49,142.17
4821.0,2248.55,30.04,30.59,361.18,142.33
4831.0,2248.12,29.34,30.78,365.31,140.42
4841.0,2246.94,28.6,30.92,367.06,141.33
4851.0,2244.95,27.75,31.07,370.77,143.58
4861.0,2246.91,27.78,30.98,372.96,137.42
4871.0,2248.95,28.88,30.91,370.73,138.0
4881.0,2249.92,29.8,30.92,370.1,140.5
4891.0,2249.16,29.87,30.95,374.2,137.67
4901.0,2246.86,29.49,31.06,374.36,136.92
4911.0,2244.07,28.67,31.19,375.11,138.67
4921.0,2244.8,27.8,31.13,371.73,134.92
4931.0,2247.38,28.04,31.16,365.32,133.5
4941.0,2248.34,28.8,31.22,366.33,134.42
4951.0,2248.89,28.79,31.22,365.66,133.92
4961.0,2247.98,28.24,31.34,366.09,136.75
4971.0,2246.6,27.43,31.41,366.61,139.0
4981.0,2245.86,26.63,31.46,364.87,140.67
4991.0,2248.9,27.37,31.46,358.77,139.08
5001.0,2251.6,28.31,31.46,353.63,142.5
5011.0,2253.09,29.16,31.54,350.55,147.33
5021.0,2252.91,28.39,31.62,349.87,151.67
5031.0,2251.29,27.8,31.71,345.76,154.5
5041.0,2249.13,26.83,31.89,346.22,158.25
5051.0,2253.31,26.88,31.74,344.6,154.83
5061.0,2256.68,28.1,31.82,343.8,154.92
5071.0,2258.22,27.72,31.86,343.88,156.25
5081.0,2259.53,27.18,31.96,348.84,158.0
5091.0,2259.41,26.97,32.16,352.06,159.08
5101.0,2259.61,26.57,32.29,356.61,155.83
5111.0,2261.84,26.12,32.29,356.83,151.17
5121.0,2266.25,27.63,32.23,356.54,149.75
5131.0,2269.48,29.25,32.19,355.45,150.0
5141.0,2271.2,29.02,32.16,361.46,154.17
5151.0,2270.91,29.04,32.27,366.19,157.17
5161.0,2270.31,28.91,32.34,370.72,158.83
5171.0,2271.41,28.28,32.38,371.65,158.25
5181.0,2275.68,29.09,32.32,369.9,151.67
5191.0,2278.61,29.03,32.31,367.76,152.33
5201.0,2281.39,28.36,32.35,364.87,154.42
5211.0,2281.46,27.98,32.49,363.95,154.42
5221.0,2281.46,27.56,32.59,366.03,157.58
5231.0,2280.92,27.18,32.7,369.01,161.0
5241.0,2286.11,27.52,32.58,367.16,154.17
5251.0,2288.69,29.03,32.62,364.58,155.75
5261.0,2289.58,29.06,32.68,359.35,161.58
5271.0,2288.2,28.33,32.7,360.62,165.42
5281.0,2285.61,27.96,32.85,360.02,168.08
5291.0,2282.8,27.49,32.99,364.02,172.08
5301.0,2283.92,27.15,32.9,363.76,169.5
5311.0,2286.1,28.26,32.97,364.77,169.75
5321.0,2287.22,28.12,33.03,371.17,169.25
5331.0,2287.28,27.25,33.16,377.56,170.5
5341.0,2286.07,27.02,33.29,380.6,171.67
5351.0,2284.49,26.81,33.4,383.66,173.25
5361.0,2284.1,25.52,33.4,383.83,172.92
5371.0,2286.33,27.45,33.38,392.31,170.92
5381.0,2287.73,29.07,33.32,394.98,160.5
5391.0,2286.98,29.19,33.45,396.2,161.5
5401.0,2285.11,28.83,33.55,396.07,163.75
5411.0,2283.18,28.36,33.65,394.36,164.42
5421.0,2281.18,27.71,33.72,392.98,165.5
5431.0,2284.42,27.67,33.64,386.7,161.83
