epoch,greenTime,reward
1.0,60.0,0.03
2.0,60.0,0.07
3.0,60.0,0.57
4.0,60.0,1.5
5.0,60.0,6.3
6.0,60.0,0.91
7.0,60.0,0.55
8.0,60.0,-0.88
9.0,60.0,-1.48
10.0,60.0,-2.02
11.0,60.0,-2.33
12.0,60.0,-2.93
13.0,60.0,-3.32
14.0,60.0,-4.0
15.0,60.0,-4.0
16.0,60.0,-4.27
17.0,60.0,-4.46
18.0,60.0,-4.65
19.0,60.0,-4.61
20.0,60.0,-4.95
21.0,60.0,-4.93
22.0,60.0,-4.74
23.0,60.0,-5.03
24.0,60.0,-5.15
25.0,60.0,-5.22
26.0,60.0,-5.21
27.0,60.0,-5.28
28.0,60.0,-5.2
29.0,60.0,-5.23
30.0,60.0,-5.5
31.0,60.0,-5.65
32.0,60.0,-5.67
33.0,60.0,-5.55
34.0,60.0,-5.57
35.0,60.0,-5.66
36.0,60.0,-5.63
37.0,60.0,-5.76
38.0,60.0,-5.34
39.0,60.0,-5.16
40.0,60.0,-5.54
41.0,60.0,-5.62
42.0,60.0,-5.6
43.0,60.0,-5.65
44.0,60.0,-5.6
45.0,60.0,-5.67
46.0,60.0,-5.71
47.0,60.0,-5.88
48.0,60.0,-5.92
49.0,60.0,-5.89
50.0,60.0,-5.79
51.0,60.0,-5.81
52.0,60.0,-5.91
53.0,60.0,-5.92
54.0,60.0,-5.95
55.0,60.0,-5.72
56.0,60.0,-5.86
57.0,60.0,-6.01
58.0,60.0,-6.0
59.0,60.0,-6.15
60.0,60.0,-6.13
61.0,60.0,-5.84
62.0,60.0,-5.87
63.0,60.0,-5.96
64.0,60.0,-5.82
65.0,60.0,-6.01
66.0,60.0,-6.25
67.0,60.0,-6.19
68.0,60.0,-6.23
69.0,60.0,-6.14
70.0,60.0,-6.04
71.0,60.0,-5.99
72.0,60.0,-6.04
73.0,60.0,-6.13
74.0,60.0,-6.29
75.0,60.0,-6.16
76.0,60.0,-6.2
77.0,60.0,-6.09
78.0,60.0,-5.93
79.0,60.0,-6.04
80.0,60.0,-6.27
81.0,60.0,-6.4
82.0,60.0,-6.34
83.0,60.0,-6.17
84.0,60.0,-6.24
85.0,60.0,-6.32
86.0,60.0,-6.57
87.0,60.0,-6.4
88.0,60.0,-6.23
89.0,60.0,-6.23
90.0,60.0,-6.24
91.0,60.0,-6.51
92.0,60.0,-6.58
93.0,60.0,-6.45
94.0,60.0,-6.47
95.0,60.0,-6.31
96.0,60.0,-6.26
97.0,60.0,-6.47
98.0,60.0,-6.49
99.0,60.0,-6.53
100.0,60.0,-6.81
101.0,60.0,-6.71
102.0,60.0,-6.39
103.0,60.0,-6.4
104.0,60.0,-6.66
105.0,60.0,-6.51
106.0,60.0,-6.57
107.0,60.0,-6.61
108.0,60.0,-6.41
109.0,60.0,-6.44
110.0,60.0,-6.57
111.0,60.0,-6.49
112.0,60.0,-6.63
113.0,60.0,-6.65
114.0,60.0,-6.7
115.0,60.0,-6.79
116.0,60.0,-6.6
117.0,60.0,-6.74
118.0,60.0,-6.58
119.0,60.0,-6.59
120.0,60.0,-6.64
121.0,60.0,-6.95
122.0,60.0,-6.94
123.0,60.0,-6.9
124.0,60.0,-7.13
125.0,60.0,-7.23
126.0,60.0,-7.22
127.0,60.0,-7.38
128.0,60.0,-7.43
129.0,60.0,-7.31
130.0,60.0,-7.36
131.0,60.0,-7.39
132.0,60.0,-7.33
133.0,60.0,-7.24
134.0,60.0,-7.24
135.0,60.0,-7.31
136.0,60.0,-7.2
137.0,60.0,-7.33
138.0,60.0,-7.26
139.0,60.0,-7.14
140.0,60.0,-7.12
141.0,60.0,-7.14
142.0,60.0,-7.19
143.0,60.0,-7.29
144.0,60.0,-7.39
145.0,60.0,-7.35
146.0,60.0,-7.43
147.0,60.0,-7.48
148.0,60.0,-7.32
149.0,60.0,-7.32
150.0,60.0,-7.35
151.0,60.0,-7.31
152.0,60.0,-7.28
153.0,60.0,-7.14
154.0,60.0,-7.41
155.0,60.0,-7.62
156.0,60.0,-7.59
157.0,60.0,-7.64
158.0,60.0,-7.55
159.0,60.0,-7.39
160.0,60.0,-7.49
161.0,60.0,-7.63
162.0,60.0,-7.88
163.0,60.0,-7.92
164.0,60.0,-7.93
165.0,60.0,-7.98
166.0,60.0,-8.03
167.0,60.0,-8.1
168.0,60.0,-7.97
169.0,60.0,-8.1
170.0,60.0,-8.16
171,60.0,-8.19
