time,avgFlowRate,avgSpeed,avgDensity,avgWaiting,avgQLength
11.0,0.0,6.56,0.08,0.0,0.0
21.0,0.0,11.9,0.21,0.0,0.0
31.0,0.0,14.31,0.36,0.0,0.0
41.0,0.0,14.7,0.5,0.0,0.0
51.0,0.0,14.79,0.64,0.0,0.0
61.0,0.0,14.79,0.76,0.0,0.0
71.0,0.0,16.09,0.93,0.0,0.0
81.0,0.0,15.97,1.08,0.0,0.0
91.0,0.0,16.15,1.19,0.0,0.0
101.0,0.0,16.07,1.38,0.0,0.0
111.0,0.0,16.0,1.54,0.0,0.0
121.0,0.0,16.22,1.64,0.0,0.0
131.0,0.0,16.17,1.78,0.0,0.0
141.0,0.0,16.15,1.95,0.0,0.0
151.0,0.0,16.23,2.1,0.0,0.0
161.0,0.0,16.08,2.22,0.0,0.0
171.0,0.0,16.11,2.4,0.0,0.0
181.0,2.22,17.24,2.51,0.22,0.17
191.0,6.32,16.62,2.66,4.17,0.92
201.0,40.0,28.03,2.8,5.27,0.25
211.0,47.62,28.59,2.9,6.74,0.58
221.0,56.36,27.86,3.09,7.36,1.5
231.0,67.83,28.95,3.21,10.35,2.08
241.0,93.33,28.7,3.38,14.26,2.25
251.0,102.4,28.17,3.52,16.73,2.83
261.0,127.69,29.97,3.59,17.66,2.17
271.0,145.18,30.57,3.77,18.12,2.42
281.0,157.14,30.35,3.89,21.98,2.58
291.0,166.9,30.27,4.04,25.32,3.17
301.0,169.33,30.11,4.22,27.61,3.92
311.0,172.9,29.74,4.33,32.09,4.33
321.0,195.0,29.87,4.4,29.96,2.33
331.0,232.73,30.9,4.57,29.95,0.75
341.0,248.24,31.01,4.72,28.16,1.08
351.0,257.14,30.43,4.87,26.45,1.92
361.0,262.22,29.64,4.98,28.89,2.67
371.0,265.95,29.35,5.16,32.78,3.17
381.0,275.79,31.95,5.2,32.29,3.0
391.0,314.87,36.84,5.39,29.56,1.5
401.0,324.0,37.38,5.59,27.93,2.42
411.0,318.05,36.69,5.75,30.86,3.0
421.0,326.67,37.45,5.89,31.78,4.42
431.0,328.37,37.84,6.03,32.98,5.67
441.0,328.18,37.21,6.13,36.83,6.75
451.0,375.11,38.59,6.16,36.43,2.33
461.0,402.61,40.67,6.39,32.34,3.25
471.0,408.51,40.18,6.55,32.3,4.5
481.0,412.5,39.63,6.69,32.69,6.17
491.0,408.16,39.17,6.85,35.88,7.5
501.0,415.2,38.38,6.95,38.53,9.0
511.0,447.06,37.6,7.0,40.03,6.67
521.0,480.0,40.66,7.25,42.28,5.58
531.0,510.94,41.14,7.33,45.22,6.0
541.0,522.22,40.11,7.53,45.19,7.08
551.0,520.73,38.87,7.7,46.83,7.75
561.0,526.43,36.85,7.83,47.75,9.0
571.0,548.07,36.45,7.82,46.18,8.92
581.0,598.62,40.35,8.03,49.26,5.92
591.0,632.54,41.49,8.23,52.44,7.33
601.0,634.67,41.41,8.37,52.64,8.58
611.0,638.69,40.56,8.54,53.81,10.33
621.0,639.36,39.42,8.67,55.48,11.42
631.0,634.29,38.4,8.83,57.63,13.08
641.0,668.13,39.43,8.87,58.59,9.25
651.0,697.23,39.87,9.02,59.33,9.75
661.0,710.3,40.14,9.22,59.47,10.5
671.0,712.83,39.22,9.32,59.88,11.5
681.0,721.18,39.06,9.49,61.79,12.33
691.0,722.32,38.12,9.67,62.94,13.75
701.0,748.57,37.17,9.69,63.84,10.92
711.0,781.97,37.97,9.77,64.12,11.5
721.0,801.11,36.92,9.9,65.3,13.58
731.0,804.93,36.46,10.05,66.1,15.25
741.0,802.16,35.6,10.18,69.1,17.25
751.0,801.6,34.63,10.32,71.03,19.08
761.0,809.47,33.22,10.29,72.3,18.58
771.0,846.75,36.57,10.44,76.37,15.08
781.0,870.26,37.82,10.6,80.61,15.42
791.0,878.48,37.53,10.72,82.68,17.42
801.0,876.0,37.0,10.96,83.73,19.5
811.0,871.6,35.59,11.1,84.65,20.92
821.0,864.88,34.34,11.25,87.37,22.92
831.0,901.21,35.68,11.19,86.08,17.92
841.0,925.24,35.62,11.19,88.89,20.5
851.0,929.41,35.06,11.35,92.56,20.83
861.0,938.14,34.05,11.43,93.64,21.58
871.0,941.15,33.6,11.6,96.43,22.42
881.0,951.82,33.14,11.68,100.41,25.08
891.0,978.88,33.22,11.56,96.15,20.17
901.0,1012.44,34.5,11.58,94.63,20.5
911.0,1032.09,34.89,11.67,98.38,21.5
921.0,1033.04,34.32,11.8,99.81,23.58
931.0,1033.98,33.76,11.96,102.1,25.08
941.0,1028.94,32.8,12.13,103.7,27.25
951.0,1042.95,32.17,12.06,103.2,25.42
961.0,1081.67,33.15,12.22,106.06,22.92
971.0,1107.63,34.11,12.33,110.62,23.33
981.0,1123.67,33.89,12.39,111.99,25.42
991.0,1133.33,33.6,12.57,114.89,26.67
1001.0,1134.0,33.5,12.7,116.96,27.08
1011.0,1134.65,32.99,12.78,117.95,28.33
1021.0,1151.37,33.52,12.87,121.06,23.17
1031.0,1168.93,34.34,12.99,121.39,23.33
