Epoch,Reward
1.0,4.2060968371764735
2.0,2.591351416134203
3.0,1.843266098196369
4.0,1.7399202676848144
5.0,1.4560179573509051
6.0,1.4113297864195848
7.0,0.9590447067843932
8.0,1.0089762389488834
9.0,0.9370747158182952
10.0,1.4623845391796424
11.0,1.1542574023145369
12.0,0.8891252805697167
13.0,0.9082351873531334
14.0,0.8545043197391529
15.0,1.0375149428377342
16.0,1.2396327087460222
17.0,1.081941995770146
18.0,1.0969088327405692
19.0,1.3592320444695971
20,1.7497794902643502
