time,avgFlowRate,avgSpeed,avgDensity,avgWaiting,avgQLength
11.0,0.0,11.11,0.16,0.0,0.0
21.0,0.0,22.84,0.47,0.0,0.0
31.0,0.0,23.73,0.81,0.0,0.0
41.0,0.0,23.3,1.15,0.0,0.0
51.0,0.0,24.24,1.41,0.0,0.0
61.0,0.0,23.81,1.77,0.0,0.0
71.0,0.0,24.06,2.06,0.0,0.0
81.0,0.0,24.17,2.42,0.0,0.0
91.0,0.0,24.16,2.76,0.0,0.0
101.0,0.0,24.14,3.05,0.0,0.0
111.0,0.0,24.32,3.41,0.0,0.0
121.0,0.0,24.38,3.7,0.0,0.0
131.0,0.0,24.31,4.01,0.0,0.0
141.0,0.0,24.27,4.35,0.0,0.0
151.0,0.0,24.45,4.71,0.0,0.0
161.0,0.0,24.37,5.03,0.0,0.0
171.0,0.0,24.3,5.34,0.0,0.0
181.0,0.0,23.69,5.62,1.62,0.56
191.0,0.0,22.53,6.04,7.04,2.62
201.0,90.0,45.5,6.26,10.08,0.75
211.0,102.86,45.89,6.6,10.74,1.69
221.0,200.46,47.49,6.77,10.85,0.94
231.0,207.39,48.02,7.18,10.93,2.06
241.0,221.25,45.73,7.38,11.14,3.0
251.0,262.8,46.98,7.69,15.15,2.62
261.0,308.08,45.73,8.06,15.39,4.5
271.0,313.33,45.58,8.39,16.66,6.75
281.0,331.07,45.19,8.63,17.06,6.19
291.0,391.04,44.93,8.85,20.5,6.19
301.0,423.0,45.42,9.17,21.56,7.12
311.0,444.19,45.06,9.39,23.9,4.69
321.0,497.81,46.07,9.69,25.32,3.75
331.0,504.54,45.95,9.97,25.59,4.88
341.0,518.83,45.75,10.29,28.07,5.25
351.0,532.28,45.69,10.57,28.15,5.62
361.0,547.5,44.5,10.82,27.84,6.94
371.0,574.05,44.09,11.07,27.75,6.0
381.0,611.06,43.84,11.14,26.28,5.25
391.0,625.38,43.53,11.39,25.77,7.69
401.0,636.75,43.01,11.54,26.12,7.12
411.0,656.34,43.28,11.84,27.5,7.31
421.0,675.0,41.77,12.14,27.34,9.75
431.0,678.14,40.7,12.3,27.6,12.38
441.0,681.14,39.53,12.6,28.91,14.25
451.0,694.0,39.62,12.78,31.56,15.56
461.0,723.91,38.84,12.81,32.72,17.06
471.0,742.98,37.98,12.97,35.59,19.69
481.0,746.25,36.81,13.25,37.56,21.38
491.0,762.24,35.62,13.43,38.67,21.75
501.0,788.4,36.01,13.53,41.42,22.12
511.0,813.53,36.23,13.67,44.42,22.69
521.0,822.12,35.23,13.88,46.56,25.12
531.0,828.68,34.78,14.13,48.25,26.06
541.0,841.67,34.27,14.28,51.36,26.62
551.0,857.46,34.42,14.5,56.14,25.88
561.0,882.32,34.23,14.72,57.85,27.75
571.0,911.05,33.59,14.99,60.06,30.75
581.0,931.03,33.16,15.12,61.36,30.56
591.0,945.76,32.74,15.29,63.71,31.12
601.0,961.5,33.25,15.47,65.77,31.69
611.0,969.35,33.47,15.53,68.37,33.56
621.0,978.39,33.3,15.64,69.55,34.5
631.0,1002.86,33.79,15.84,71.87,32.81
641.0,1009.68,34.47,15.96,73.24,31.88
651.0,1021.85,34.69,16.19,75.09,33.0
661.0,1048.64,34.72,16.4,76.38,33.38
671.0,1077.31,34.83,16.35,79.38,34.12
681.0,1107.79,34.36,16.16,80.0,33.19
691.0,1151.74,34.45,16.09,77.44,31.31
701.0,1188.0,35.3,15.97,79.68,29.06
711.0,1208.03,34.76,16.05,78.93,31.88
721.0,1235.0,34.48,16.09,80.7,32.06
731.0,1261.23,34.73,16.19,82.67,33.19
741.0,1279.46,34.12,16.34,85.59,36.0
751.0,1306.8,33.3,16.54,85.76,37.88
761.0,1335.79,32.8,16.66,88.04,40.5
771.0,1365.19,32.7,16.66,88.21,39.38
781.0,1393.85,32.64,16.61,90.83,36.75
791.0,1404.68,33.09,16.75,93.66,35.06
801.0,1415.25,32.78,16.78,94.81,31.88
811.0,1430.0,33.33,16.79,95.48,30.75
821.0,1442.19,33.88,17.06,97.58,32.25
831.0,1449.75,33.58,17.33,99.72,33.19
841.0,1461.43,33.75,17.52,100.86,33.19
851.0,1489.77,34.41,17.56,100.39,31.88
861.0,1522.68,35.55,17.37,101.02,29.25
871.0,1545.52,35.97,17.5,103.45,28.31
881.0,1559.66,35.93,17.75,104.19,30.38
891.0,1587.64,36.05,17.79,102.36,31.69
901.0,1607.0,36.49,17.85,102.48,28.31
911.0,1637.8,36.95,17.73,100.82,25.12
921.0,1659.13,37.47,17.66,97.58,24.75
931.0,1679.03,37.39,17.65,99.44,26.62
941.0,1695.63,36.26,17.76,99.23,30.56
951.0,1736.53,36.44,17.83,100.47,28.88
961.0,1780.31,36.32,17.84,98.66,29.06
971.0,1805.57,36.24,17.84,96.58,25.88
981.0,1833.06,36.31,17.65,94.34,24.0
991.0,1856.37,35.7,17.53,93.15,27.19
1001.0,1879.2,34.61,17.44,91.73,30.19
1011.0,1899.8,34.62,17.52,91.34,31.69
1021.0,1921.77,33.66,17.6,92.49,29.62
1031.0,1946.8,34.93,17.59,95.44,27.19
1041.0,1973.08,35.34,17.76,98.23,31.5
1051.0,1988.57,33.97,17.59,96.49,30.19
1061.0,2015.66,33.45,17.3,92.84,31.12
1071.0,2021.22,33.43,17.29,92.25,31.5
1081.0,2043.33,33.56,17.19,90.34,30.38
1091.0,2059.27,33.24,17.16,89.84,32.81
1101.0,2071.64,32.9,17.23,90.77,34.69
1111.0,2092.7,33.57,17.34,91.57,33.56
1121.0,2099.73,33.53,17.51,94.24,35.06
1131.0,2101.86,32.92,17.75,94.69,33.94
1141.0,2113.42,33.13,17.72,92.47,32.62
1151.0,2127.91,34.16,17.82,95.69,31.88
1161.0,2136.72,33.4,17.79,95.1,33.56
1171.0,2132.31,33.27,17.95,96.46,35.25
1181.0,2137.12,33.13,17.87,97.13,34.31
1191.0,2148.66,32.99,17.85,96.82,36.38
1201.0,2155.5,32.88,17.82,98.11,37.5
1211.0,2168.18,32.78,17.8,99.43,36.0
1221.0,2170.33,32.65,17.89,100.29,37.12
1231.0,2176.1,32.43,17.82,102.69,39.38
1241.0,2178.87,32.76,17.85,103.25,39.75
1251.0,2188.8,32.46,17.86,98.7,39.19
1261.0,2195.0,32.91,17.78,98.78,38.25
1271.0,2194.73,32.53,17.88,99.31,40.88
1281.0,2195.15,31.44,18.03,101.31,41.44
